timestamp,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,LINK/USDT,DOGE/USDT,TRX/USDT,BCH/USDT,XMR/USDT,EOS/USDT
2019-08-07 00:00:00+00:00,11970.0,226.1,0.3104,90.55,2.3716,0.002989,0.02163,338.01,97.0,4.2234
2019-08-08 00:00:00+00:00,11989.66,221.54,0.3087,90.4,2.3072,0.002964,0.02203,334.82,95.83,4.1715
2019-08-09 00:00:00+00:00,11866.82,210.7,0.2966,84.3,2.165,0.002917,0.01984,315.24,93.5,3.9085
2019-08-10 00:00:00+00:00,11305.07,206.64,0.2992,85.49,2.3426,0.002844,0.02047,316.13,90.5,4.0622
2019-08-11 00:00:00+00:00,11534.25,216.35,0.3027,89.94,2.4038,0.002894,0.02073,338.06,92.54,4.1984
2019-08-12 00:00:00+00:00,11386.3,211.5,0.3,85.79,2.3835,0.002861,0.0207,330.2,91.28,4.129
2019-08-13 00:00:00+00:00,10900.0,209.17,0.2977,84.68,2.4145,0.002833,0.02049,348.26,85.67,4.0798
2019-08-14 00:00:00+00:00,10055.0,186.92,0.2625,75.88,2.2615,0.002715,0.01776,312.12,78.74,3.6745
2019-08-15 00:00:00+00:00,10305.45,188.02,0.264,76.31,2.42,0.002584,0.0175,314.11,82.27,3.6242
2019-08-16 00:00:00+00:00,10338.51,185.03,0.2607,74.68,2.3073,0.002644,0.01688,308.55,82.5,3.5777
2019-08-17 00:00:00+00:00,10219.0,185.4,0.266,72.7,2.3697,0.002621,0.0169,307.09,81.08,3.5594
2019-08-18 00:00:00+00:00,10303.01,194.38,0.283,76.17,2.4837,0.002692,0.01773,316.77,87.32,3.69
2019-08-19 00:00:00+00:00,10895.27,202.33,0.282,77.2,2.4997,0.002775,0.01796,324.71,89.3,3.7197
2019-08-20 00:00:00+00:00,10750.01,196.2,0.2741,75.13,2.3581,0.002714,0.0176,314.98,85.78,3.6688
2019-08-21 00:00:00+00:00,10140.0,187.57,0.2664,73.19,2.2057,0.002637,0.01677,304.17,80.97,3.5087
2019-08-22 00:00:00+00:00,10098.0,190.53,0.2707,73.38,2.2285,0.002656,0.01735,311.99,82.26,3.635
2019-08-23 00:00:00+00:00,10387.5,193.98,0.2764,75.42,2.2316,0.002668,0.01803,315.19,82.26,3.6706
2019-08-24 00:00:00+00:00,10134.36,190.5,0.2718,73.31,2.1745,0.002619,0.01778,305.84,80.23,3.6576
2019-08-25 00:00:00+00:00,10141.04,186.72,0.2699,72.08,2.0875,0.002618,0.01745,305.42,80.37,3.5517
2019-08-26 00:00:00+00:00,10380.51,188.68,0.2701,73.6,2.0701,0.002642,0.01774,311.05,79.49,3.5832
2019-08-27 00:00:00+00:00,10185.72,187.37,0.2698,72.84,2.1087,0.002599,0.01761,308.96,78.44,3.5469
2019-08-28 00:00:00+00:00,9730.0,173.07,0.2565,66.76,1.8901,0.0025,0.01598,291.98,72.0,3.2557
2019-08-29 00:00:00+00:00,9489.22,168.87,0.2565,63.47,1.779,0.002436,0.01548,279.43,67.02,3.1985
2019-08-30 00:00:00+00:00,9581.0,168.32,0.2551,64.17,1.8,0.002447,0.01559,278.62,68.1,3.2103
2019-08-31 00:00:00+00:00,9584.35,171.58,0.2573,64.16,1.7857,0.002454,0.01546,279.0,67.35,3.3218
2019-09-01 00:00:00+00:00,9733.0,170.69,0.2559,65.89,1.77,0.002461,0.0155,280.89,71.92,3.2613
2019-09-02 00:00:00+00:00,10337.0,178.1,0.2609,67.03,1.814,0.002577,0.01591,292.94,72.92,3.323
2019-09-03 00:00:00+00:00,10610.61,178.64,0.2628,68.96,1.8618,0.002563,0.01587,300.27,74.9,3.3523
2019-09-04 00:00:00+00:00,10552.45,174.86,0.2579,67.0,1.8019,0.002513,0.01556,293.82,73.17,3.3064
2019-09-05 00:00:00+00:00,10572.37,173.9,0.2561,65.32,1.798,0.002487,0.015,292.46,75.61,3.2679
2019-09-06 00:00:00+00:00,10300.0,169.08,0.2514,65.01,1.7299,0.002465,0.01419,286.5,75.54,3.2148
2019-09-07 00:00:00+00:00,10452.01,177.58,0.2597,68.71,1.7635,0.002463,0.01535,299.55,77.54,3.559
2019-09-08 00:00:00+00:00,10399.99,181.0,0.2619,70.36,1.82,0.002463,0.01577,306.54,77.07,3.7834
2019-09-09 00:00:00+00:00,10302.03,180.7,0.2586,69.89,1.8034,0.002441,0.01565,304.23,74.92,3.8726
2019-09-10 00:00:00+00:00,10111.04,180.01,0.2583,70.82,1.7913,0.00242,0.01561,304.0,72.07,3.7724
2019-09-11 00:00:00+00:00,10152.12,178.2799999998,0.2553,69.84,1.731,0.002394,0.01493,298.98,73.62,3.7561
2019-09-12 00:00:00+00:00,10412.0,180.76,0.2542,69.17,1.7044,0.002392,0.01486,299.39,74.73,3.7449
2019-09-13 00:00:00+00:00,10345.59,180.9,0.2552,68.85,1.5757,0.002399,0.01552,297.61,76.61,3.7239
2019-09-14 00:00:00+00:00,10336.72,188.01,0.261,70.44,1.56,0.002424,0.01578,304.14,75.59,4.0203
2019-09-15 00:00:00+00:00,10305.0,189.1,0.2603,70.08,1.61,0.002434,0.01552,302.85,75.25,4.0744
2019-09-16 00:00:00+00:00,10255.0,197.11,0.2607,72.75,1.58,0.002432,0.01565,307.5,75.7,4.0857
2019-09-17 00:00:00+00:00,10194.39,207.93,0.2857,74.01,1.6317,0.0026,0.0167,318.4,74.15,4.0601
2019-09-18 00:00:00+00:00,10152.87,210.0,0.3137,77.63,1.81,0.002684,0.01793,323.8,80.84,4.0739
2019-09-19 00:00:00+00:00,10234.7,220.53,0.3002,76.58,1.8679,0.002691,0.0176,323.06,75.71,3.9594
2019-09-20 00:00:00+00:00,10174.45,218.0,0.294,75.02,1.8225,0.002658,0.01742,315.98,73.96,4.0086
2019-09-21 00:00:00+00:00,9988.97,215.2,0.2896,73.25,1.859,0.002582,0.01812,311.76,72.29,4.0
2019-09-22 00:00:00+00:00,10020.4,211.27,0.2764,72.22,1.7999,0.002567,0.01682,307.36,72.71,3.8171
2019-09-23 00:00:00+00:00,9703.2,201.16,0.2672,66.39,1.8044,0.002451,0.01595,291.87,68.56,3.69
2019-09-24 00:00:00+00:00,8492.52,165.79,0.2332,54.5,1.6928,0.002185,0.01254,218.07,58.7,2.76
2019-09-25 00:00:00+00:00,8430.38,169.99,0.2458,57.35,1.7339,0.002178,0.01316,227.99,59.5,2.8646
2019-09-26 00:00:00+00:00,8063.12,165.84,0.2431,54.94,1.6668,0.002137,0.01275,213.78,57.52,2.7794
2019-09-27 00:00:00+00:00,8177.59,173.75,0.2423,55.7,1.6542,0.002163,0.0136,219.81,57.27,2.8297
2019-09-28 00:00:00+00:00,8204.0,173.62,0.2419,55.34,1.672,0.002198,0.01359,227.09,57.63,2.8286
2019-09-29 00:00:00+00:00,8049.35,169.28,0.2404,53.79,1.7033,0.002188,0.0133,218.1,55.95,2.7743
2019-09-30 00:00:00+00:00,8290.82,180.66,0.2565,55.94,1.7615,0.002377,0.01453,227.31,56.62,2.9614
2019-10-01 00:00:00+00:00,8299.97,176.19,0.2473,55.64,1.819,0.002356,0.01395,222.57,55.5,2.941
2019-10-02 00:00:00+00:00,8352.14,180.2,0.2528,56.32,2.0257,0.002316,0.01436,224.88,56.02,3.0047
2019-10-03 00:00:00+00:00,8212.99,174.6,0.2466,56.38,1.9433,0.002288,0.01427,221.95,56.2,2.924
2019-10-04 00:00:00+00:00,8142.76,175.22,0.2525,56.4,1.99,0.002288,0.01454,221.2,57.33,3.0038
2019-10-05 00:00:00+00:00,8129.0,176.06,0.2529,56.63,1.9642,0.002291,0.01505,222.39,56.25,2.9832
2019-10-06 00:00:00+00:00,7853.35,170.1,0.2553,54.37,2.1573,0.00225,0.0145,220.06,54.7,2.9052
2019-10-07 00:00:00+00:00,8180.0,179.85,0.2761,57.5,2.3674,0.002325,0.01623,232.79,56.21,3.1753
2019-10-08 00:00:00+00:00,8173.69,180.87,0.2771,57.0,2.5554,0.002305,0.01693,231.71,55.42,3.156
2019-10-09 00:00:00+00:00,8566.0,192.48,0.2812,59.14,2.7813,0.002342,0.01691,238.28,57.17,3.2378
2019-10-10 00:00:00+00:00,8559.0,190.99,0.2704,57.48,2.6001,0.002311,0.01623,229.47,55.1,3.107
2019-10-11 00:00:00+00:00,8255.0,180.57,0.2666,55.7,2.7196,0.002284,0.01582,220.77,54.0,3.0587
2019-10-12 00:00:00+00:00,8301.02,179.69,0.2719,55.72,2.5804,0.002312,0.0157,224.21,53.84,3.0685
2019-10-13 00:00:00+00:00,8284.61,181.09,0.2771,56.5,2.4745,0.002438,0.01605,223.0,53.17,3.1002
2019-10-14 00:00:00+00:00,8349.0,186.64,0.2972,56.81,2.5158,0.002542,0.01669,227.89,52.99,3.1596
2019-10-15 00:00:00+00:00,8162.01,180.53,0.288,54.6,2.3599,0.002493,0.01565,222.14,51.82,2.9625
2019-10-16 00:00:00+00:00,7990.54,174.5,0.2839,52.5,2.3473,0.002609,0.01518,216.85,54.88,2.9256
2019-10-17 00:00:00+00:00,8066.07,177.05,0.3017,54.88,2.4049,0.002744,0.01537,219.98,55.71,2.9439
2019-10-18 00:00:00+00:00,7949.44,172.87,0.2944,53.1,2.3428,0.002696,0.01538,211.96,55.61,2.88
2019-10-19 00:00:00+00:00,7944.64,171.5,0.2911,53.76,2.3326,0.002714,0.01548,212.4,54.28,2.8689
2019-10-20 00:00:00+00:00,8214.0,175.1,0.2933,54.78,2.4419,0.002709,0.01549,224.42,56.5,2.919
2019-10-21 00:00:00+00:00,8199.1,174.1,0.292,54.59,2.6233,0.00268,0.01551,232.05,57.44,2.9195
2019-10-22 00:00:00+00:00,8026.5,171.13,0.2901,53.27,2.5872,0.002537,0.01512,226.79,56.89,2.8928
2019-10-23 00:00:00+00:00,7471.0,162.43,0.273,49.52,2.6142,0.002476,0.01434,210.0,52.73,2.7184
2019-10-24 00:00:00+00:00,7412.58,160.37,0.2764,49.58,2.7135,0.002516,0.01514,212.3,53.97,2.7214
2019-10-25 00:00:00+00:00,8651.68,181.61,0.298,56.93,2.8365,0.002669,0.01765,259.27,58.42,3.1743
2019-10-26 00:00:00+00:00,9230.65,179.56,0.2934,56.74,2.7474,0.002599,0.01657,252.7,55.75,3.134
2019-10-27 00:00:00+00:00,9530.39,183.78,0.298,59.78,2.6706,0.002648,0.01909,260.28,59.59,3.3263
2019-10-28 00:00:00+00:00,9208.08,181.51,0.2944,57.7,2.6783,0.002629,0.02,263.65,61.31,3.2827
2019-10-29 00:00:00+00:00,9411.41,190.56,0.3016,59.75,2.653,0.002631,0.02196,289.05,59.14,3.4014
2019-10-30 00:00:00+00:00,9161.04,183.14,0.2952,57.96,2.6106,0.00259,0.01995,288.81,58.56,3.2674
2019-10-31 00:00:00+00:00,9144.12,182.16,0.2944,58.38,2.7168,0.002579,0.01975,283.28,58.42,3.2534
2019-11-01 00:00:00+00:00,9227.4,182.83,0.2914,58.19,2.7171,0.002602,0.01962,278.22,60.55,3.3386
2019-11-02 00:00:00+00:00,9288.0,182.93,0.2947,58.28,2.6959,0.002582,0.01988,289.87,62.1,3.3206
2019-11-03 00:00:00+00:00,9196.5,181.64,0.2902,58.33,2.6724,0.002582,0.01963,291.11,63.5,3.2701
2019-11-04 00:00:00+00:00,9386.15,185.63,0.299,61.28,2.6821,0.002575,0.0198,290.0,62.76,3.438
2019-11-05 00:00:00+00:00,9314.56,188.64,0.3009,63.07,2.6899,0.002584,0.01974,292.66,63.14,3.6145
2019-11-06 00:00:00+00:00,9334.26,191.18,0.3103,64.11,2.7406,0.002591,0.02014,305.63,64.15,3.6033
2019-11-07 00:00:00+00:00,9217.8,186.81,0.2908,61.37,2.6703,0.002709,0.0195,292.0,63.0,3.4685
2019-11-08 00:00:00+00:00,8780.46,183.83,0.2754,60.37,2.7144,0.00265,0.01877,277.33,60.68,3.4108
2019-11-09 00:00:00+00:00,8812.0,184.97,0.2801,62.05,2.7891,0.002709,0.01895,282.35,61.78,3.4881
2019-11-10 00:00:00+00:00,9035.0,188.95,0.2793,63.66,2.7651,0.00276,0.01937,293.01,63.57,3.5821
2019-11-11 00:00:00+00:00,8729.99,184.9,0.2741,61.61,2.7206,0.002701,0.01909,286.66,60.87,3.437
2019-11-12 00:00:00+00:00,8810.0,186.89,0.272,61.37,2.82,0.002704,0.01966,289.14,61.84,3.48
2019-11-13 00:00:00+00:00,8774.97,187.87,0.2718,60.96,3.0011,0.002683,0.02011,285.46,63.94,3.469
2019-11-14 00:00:00+00:00,8652.46,184.82,0.2683,58.92,3.0359,0.002664,0.01941,277.74,64.24,3.396
2019-11-15 00:00:00+00:00,8467.52,180.08,0.2607,57.57,3.0189,0.002648,0.01858,263.85,61.22,3.3306
2019-11-16 00:00:00+00:00,8489.99,182.3,0.2618,58.32,2.9669,0.002652,0.01867,265.25,60.0,3.3742
2019-11-17 00:00:00+00:00,8498.75,183.82,0.2625,59.18,2.8827,0.002618,0.01873,266.0,61.47,3.392
2019-11-18 00:00:00+00:00,8182.87,178.09,0.2517,55.84,2.7911,0.002533,0.01714,246.56,58.08,3.1853
2019-11-19 00:00:00+00:00,8129.35,175.8,0.2534,55.13,2.7207,0.002523,0.01695,241.75,58.18,3.117
2019-11-20 00:00:00+00:00,8102.16,174.78,0.2506,54.99,2.6999,0.002519,0.01654,243.34,58.32,3.0801
2019-11-21 00:00:00+00:00,7621.64,161.0,0.2426,50.7,2.5565,0.002407,0.01539,226.3,53.94,2.82
2019-11-22 00:00:00+00:00,7268.09,149.52,0.2304,47.34,2.3295,0.002356,0.01439,207.48,50.75,2.616
2019-11-23 00:00:00+00:00,7312.59,151.69,0.2342,48.14,2.4276,0.002392,0.01501,215.0,51.44,2.675
2019-11-24 00:00:00+00:00,6915.0,139.91,0.2207,43.85,2.2094,0.00224,0.01372,202.17,48.0,2.4113
2019-11-25 00:00:00+00:00,7115.61,145.73,0.2178,45.43,2.273,0.002253,0.01418,207.14,50.57,2.52
2019-11-26 00:00:00+00:00,7152.22,147.57,0.2207,46.81,2.2469,0.002259,0.01528,210.86,51.0,2.6111
2019-11-27 00:00:00+00:00,7509.37,152.53,0.2241,47.67,2.2257,0.00232,0.01607,219.28,55.28,2.6747
2019-11-28 00:00:00+00:00,7417.39,150.75,0.2231,46.72,2.2626,0.002273,0.0158,217.72,53.7,2.6242
2019-11-29 00:00:00+00:00,7737.77,154.5,0.2299,48.4,2.3476,0.00235,0.01612,224.12,55.08,2.7882
2019-11-30 00:00:00+00:00,7544.73,151.52,0.2254,47.22,2.22,0.002287,0.01548,217.66,54.02,2.7463
2019-12-01 00:00:00+00:00,7393.03,150.72,0.2247,47.6,2.1752,0.002269,0.01591,214.42,53.16,2.7732
2019-12-02 00:00:00+00:00,7295.63,148.68,0.2192,45.5,2.103,0.002218,0.01523,213.89,53.58,2.6757
2019-12-03 00:00:00+00:00,7291.94,147.09,0.2193,44.7,2.1499,0.002176,0.0152,211.62,53.41,2.694
2019-12-04 00:00:00+00:00,7190.0,145.34,0.2142,44.64,2.0165,0.002167,0.01427,207.47,52.74,2.6261
2019-12-05 00:00:00+00:00,7389.81,148.07,0.2213,44.8,2.0214,0.002181,0.01448,211.43,53.6,2.682
2019-12-06 00:00:00+00:00,7530.96,148.12,0.2254,45.27,2.0832,0.002178,0.01468,212.63,54.04,2.7265
2019-12-07 00:00:00+00:00,7484.67,147.12,0.227,45.18,2.0398,0.002187,0.01447,211.12,54.25,2.7203
2019-12-08 00:00:00+00:00,7505.0,150.43,0.2291,45.56,2.0484,0.002199,0.01461,212.49,53.73,2.7387
2019-12-09 00:00:00+00:00,7344.06,147.43,0.2245,44.48,2.03,0.002173,0.01438,208.53,53.74,2.6604
2019-12-10 00:00:00+00:00,7221.85,145.57,0.2225,44.1,2.254,0.00214,0.01412,206.96,52.26,2.6038
2019-12-11 00:00:00+00:00,7205.81,143.42,0.2211,43.74,2.1718,0.002138,0.01416,207.2,52.99,2.5777
2019-12-12 00:00:00+00:00,7200.16,144.81,0.2182,43.66,2.128,0.002134,0.01377,206.58,52.97,2.5828
2019-12-13 00:00:00+00:00,7255.0,144.7,0.2206,44.42,2.0588,0.002129,0.01408,211.21,52.39,2.6219
2019-12-14 00:00:00+00:00,7069.61,141.9,0.2163,43.31,2.0166,0.002116,0.01383,205.93,51.35,2.5677
2019-12-15 00:00:00+00:00,7117.04,142.4,0.2174,43.49,2.0933,0.002134,0.01395,206.8,50.81,2.5616
2019-12-16 00:00:00+00:00,6899.71,132.84,0.2056,40.01,1.9714,0.002084,0.01341,196.3,49.03,2.3712
2019-12-17 00:00:00+00:00,6623.65,122.04,0.1832,36.89,1.7467,0.001969,0.01245,176.47,45.0,2.194
2019-12-18 00:00:00+00:00,7273.15,132.55,0.1956,40.77,1.868,0.002054,0.01336,188.98,47.7,2.4565
2019-12-19 00:00:00+00:00,7148.77,127.99,0.1881,39.63,1.7921,0.002024,0.01297,186.04,46.8,2.4487
2019-12-20 00:00:00+00:00,7185.39,128.17,0.1951,40.15,1.8802,0.002029,0.01339,187.11,46.37,2.4845
2019-12-21 00:00:00+00:00,7133.59,126.92,0.1914,39.7,1.8788,0.00204,0.01349,185.97,45.02,2.4447
2019-12-22 00:00:00+00:00,7500.0,132.21,0.1965,41.79,1.902,0.002082,0.01491,196.1,47.2,2.5338
2019-12-23 00:00:00+00:00,7325.01,127.83,0.1897,40.6,1.8518,0.002051,0.01377,190.0,46.92,2.5163
2019-12-24 00:00:00+00:00,7256.39,127.71,0.1902,40.34,1.85,0.002019,0.01357,187.39,45.75,2.538
2019-12-25 00:00:00+00:00,7203.0,125.1,0.1884,40.1,1.8272,0.002034,0.01321,185.1,45.58,2.477
2019-12-26 00:00:00+00:00,7207.87,125.66,0.1895,40.02,1.9036,0.00202,0.01335,187.56,45.21,2.5204
2019-12-27 00:00:00+00:00,7253.06,126.37,0.1896,40.87,1.8652,0.002027,0.01322,203.25,44.79,2.5721
2019-12-28 00:00:00+00:00,7312.0,128.01,0.1929,42.8,1.8796,0.00205,0.01347,205.8,45.4,2.6224
2019-12-29 00:00:00+00:00,7391.36,134.47,0.1968,43.14,1.894,0.002035,0.01369,212.87,46.41,2.6857
2019-12-30 00:00:00+00:00,7246.58,131.59,0.1934,42.38,1.8124,0.002019,0.01329,208.5,46.13,2.6259
2019-12-31 00:00:00+00:00,7196.05,129.2,0.1929,41.3,1.7543,0.002011,0.0133,204.81,44.66,2.5841
2020-01-01 00:00:00+00:00,7195.86,130.59,0.193,41.6,1.8095,0.002019,0.01322,204.37,45.7,2.604
2020-01-02 00:00:00+00:00,6965.74,127.11,0.1875,39.46,1.7328,0.001998,0.01287,195.65,45.28,2.4609
2020-01-03 00:00:00+00:00,7342.67,134.29,0.1933,42.21,1.8213,0.002026,0.01342,222.17,50.5,2.6397
2020-01-04 00:00:00+00:00,7352.0,134.2,0.193,42.78,1.82,0.002057,0.01344,224.37,49.86,2.6482
2020-01-05 00:00:00+00:00,7360.21,135.42,0.1948,43.31,1.8269,0.00207,0.01354,223.0,53.62,2.6837
2020-01-06 00:00:00+00:00,7762.84,144.11,0.223,45.81,1.9272,0.002129,0.01471,244.04,58.9,2.8469
2020-01-07 00:00:00+00:00,8148.69,142.84,0.2133,46.27,2.1201,0.002178,0.01435,242.6,58.56,2.849
2020-01-08 00:00:00+00:00,8048.25,140.53,0.208,45.35,2.1836,0.00209,0.01402,240.16,58.85,2.7773
2020-01-09 00:00:00+00:00,7820.91,137.78,0.2042,44.97,2.1914,0.002117,0.01399,238.18,58.58,2.7488
2020-01-10 00:00:00+00:00,8192.87,144.9,0.2129,49.0,2.2051,0.0022,0.01467,271.57,58.16,2.9846
2020-01-11 00:00:00+00:00,8030.0,142.77,0.2115,49.41,2.2728,0.002168,0.01461,261.28,59.73,2.9949
2020-01-12 00:00:00+00:00,8180.65,146.56,0.215,51.5,2.2357,0.0022,0.01503,270.38,58.77,3.2101
2020-01-13 00:00:00+00:00,8106.74,143.4,0.2115,49.56,2.1928,0.002172,0.01463,267.47,57.76,3.1028
2020-01-14 00:00:00+00:00,8811.78,165.79,0.2353,58.54,2.3831,0.002351,0.01679,349.36,63.0,3.8156
2020-01-15 00:00:00+00:00,8829.63,166.54,0.2339,58.1,2.3905,0.002374,0.01729,340.67,68.0,3.7584
2020-01-16 00:00:00+00:00,8719.6,164.35,0.229,57.62,2.4914,0.002329,0.01731,327.0,65.21,3.8356
2020-01-17 00:00:00+00:00,8910.0,170.0,0.2391,61.06,2.7116,0.002485,0.01758,368.0,69.05,3.9061
2020-01-18 00:00:00+00:00,8917.75,174.2,0.2433,59.3,2.7638,0.00251,0.01766,339.0,68.08,3.8059
2020-01-19 00:00:00+00:00,8705.0,167.13,0.2356,57.67,2.6054,0.002396,0.01667,339.32,64.93,3.613
2020-01-20 00:00:00+00:00,8647.45,166.77,0.2336,57.22,2.6971,0.002369,0.01661,343.24,65.1,3.6158
2020-01-21 00:00:00+00:00,8736.72,169.43,0.2378,57.57,2.6685,0.002364,0.01733,343.25,66.0,3.6498
2020-01-22 00:00:00+00:00,8682.0,168.1,0.237,58.35,2.6304,0.002335,0.01742,349.56,65.09,3.6596
2020-01-23 00:00:00+00:00,8405.92,162.93,0.2263,54.43,2.4497,0.002252,0.01629,325.38,62.62,3.5708
2020-01-24 00:00:00+00:00,8443.5,162.67,0.2224,54.39,2.497,0.002259,0.01638,319.71,61.57,3.6372
2020-01-25 00:00:00+00:00,8339.12,160.36,0.2196,53.17,2.4585,0.00225,0.01611,309.65,61.64,3.5
2020-01-26 00:00:00+00:00,8611.0,167.73,0.2312,56.23,2.5767,0.002294,0.01684,348.29,63.9,3.6472
2020-01-27 00:00:00+00:00,8908.0,170.25,0.2309,58.57,2.6152,0.002368,0.01713,362.58,65.12,3.96
2020-01-28 00:00:00+00:00,9377.22,175.55,0.2391,60.7,2.6357,0.002444,0.01862,378.72,67.0,4.04
2020-01-29 00:00:00+00:00,9301.14,173.67,0.2353,59.81,2.771,0.002389,0.01865,380.5,70.35,3.9708
2020-01-30 00:00:00+00:00,9509.9,184.6,0.2436,68.0,2.9035,0.002406,0.01949,393.0,74.5,4.3244
2020-01-31 00:00:00+00:00,9347.77,180.11,0.2391,67.93,2.8486,0.002379,0.01867,375.55,72.11,4.1428
2020-02-01 00:00:00+00:00,9388.92,183.66,0.2417,70.77,2.8083,0.002404,0.01906,380.0,73.72,4.1534
2020-02-02 00:00:00+00:00,9333.34,188.42,0.2509,70.0,2.8202,0.002447,0.0191,377.14,74.68,4.2148
2020-02-03 00:00:00+00:00,9301.16,189.79,0.2546,69.74,2.7947,0.002417,0.01921,384.66,76.72,4.2029
2020-02-04 00:00:00+00:00,9195.82,188.83,0.267,67.98,2.7284,0.00251,0.01925,380.33,75.02,4.2277
2020-02-05 00:00:00+00:00,9610.52,203.57,0.2782,72.6,2.8435,0.002581,0.02076,445.0,77.77,4.5255
2020-02-06 00:00:00+00:00,9771.68,213.14,0.2838,73.58,2.8766,0.002661,0.02269,445.33,78.2,4.5971
2020-02-07 00:00:00+00:00,9816.62,223.4,0.2796,74.3,3.3285,0.002797,0.02205,439.72,79.13,4.6
2020-02-08 00:00:00+00:00,9893.0,223.14,0.2779,76.67,3.43,0.003157,0.02179,444.17,81.13,4.765
2020-02-09 00:00:00+00:00,10156.24,228.57,0.2828,77.04,3.4862,0.003227,0.02208,450.0,87.83,5.01
2020-02-10 00:00:00+00:00,9854.69,222.9,0.2733,74.02,3.3997,0.002967,0.02216,452.3,84.69,4.8977
2020-02-11 00:00:00+00:00,10218.39,236.62,0.2811,76.78,3.9996,0.00302,0.02274,461.9,89.43,5.2483
2020-02-12 00:00:00+00:00,10328.11,265.5,0.3043,81.18,4.0022,0.003057,0.02392,473.43,94.6,5.3327
2020-02-13 00:00:00+00:00,10239.34,268.14,0.3272,80.62,3.8715,0.002992,0.02393,477.0,92.87,5.367
2020-02-14 00:00:00+00:00,10340.0,285.02,0.3356,83.0,4.4245,0.003102,0.02638,493.28,94.53,5.3724
2020-02-15 00:00:00+00:00,9901.54,264.59,0.3078,76.58,4.29,0.00289,0.02369,438.5,89.88,4.7426
2020-02-16 00:00:00+00:00,9922.2,258.95,0.2934,74.72,4.4474,0.002755,0.02225,412.75,88.59,4.3832
2020-02-17 00:00:00+00:00,9704.97,267.85,0.2869,73.35,4.3048,0.002693,0.02177,412.71,82.68,4.352
2020-02-18 00:00:00+00:00,10163.0,282.2,0.2981,77.14,4.5387,0.002843,0.02261,420.47,86.31,4.5825
2020-02-19 00:00:00+00:00,9612.0,258.88,0.2748,70.72,4.3804,0.002605,0.02022,379.22,78.26,3.9828
2020-02-20 00:00:00+00:00,9598.45,257.08,0.271,69.41,4.2625,0.002651,0.01983,371.06,76.32,4.0038
2020-02-21 00:00:00+00:00,9680.62,265.05,0.2744,73.16,4.3037,0.00264,0.02015,378.07,79.73,4.0528
2020-02-22 00:00:00+00:00,9655.18,261.56,0.2754,74.82,4.09,0.002595,0.02001,372.96,79.02,4.102
2020-02-23 00:00:00+00:00,9941.78,274.57,0.2836,79.58,4.2549,0.002678,0.02134,402.18,84.66,4.3774
2020-02-24 00:00:00+00:00,9657.0,265.63,0.2704,75.57,3.9211,0.00258,0.0199,378.89,79.34,4.1237
2020-02-25 00:00:00+00:00,9310.98,246.8,0.2524,70.95,3.5,0.002474,0.01894,353.0,77.0,4.0796
2020-02-26 00:00:00+00:00,8785.71,224.0,0.229,60.47,3.5857,0.002342,0.01637,316.38,70.6,3.5371
2020-02-27 00:00:00+00:00,8822.03,227.53,0.2379,61.7,3.9475,0.002325,0.01699,323.62,69.82,3.6134
2020-02-28 00:00:00+00:00,8694.85,226.88,0.2365,59.87,4.1802,0.002279,0.01715,315.96,68.26,3.5139
2020-02-29 00:00:00+00:00,8530.0,217.46,0.229,58.05,4.07,0.002214,0.01649,306.22,66.6,3.5115
2020-03-01 00:00:00+00:00,8535.7,217.83,0.2275,57.72,3.8677,0.002277,0.01652,311.87,64.75,3.5144
2020-03-02 00:00:00+00:00,8910.0,232.0,0.2391,61.36,4.245,0.002357,0.01759,339.0,68.57,3.707
2020-03-03 00:00:00+00:00,8761.52,223.76,0.234,61.0,4.5859,0.002495,0.01728,329.0,65.97,3.6258
2020-03-04 00:00:00+00:00,8752.76,224.37,0.2346,60.42,4.6335,0.00243,0.01777,318.84,65.45,3.5907
2020-03-05 00:00:00+00:00,9058.85,228.4,0.2391,61.82,4.7077,0.002484,0.01778,337.3,68.85,3.7673
2020-03-06 00:00:00+00:00,9129.3,245.13,0.2449,63.16,4.691,0.002489,0.01836,350.61,68.84,3.8351
2020-03-07 00:00:00+00:00,8887.14,237.39,0.2362,60.42,4.3264,0.002404,0.01703,330.57,65.54,3.6434
2020-03-08 00:00:00+00:00,8030.63,199.27,0.2041,50.89,4.0405,0.00217,0.01461,273.02,56.52,3.0481
2020-03-09 00:00:00+00:00,7929.36,202.85,0.2097,50.45,4.1206,0.002216,0.01505,273.35,55.58,3.062
2020-03-10 00:00:00+00:00,7887.76,200.39,0.2113,50.13,4.1286,0.002207,0.01511,271.93,54.88,3.0681
2020-03-11 00:00:00+00:00,7930.0,194.38,0.2084,48.5,3.8293,0.002175,0.01488,267.36,54.18,3.0669
2020-03-12 00:00:00+00:00,4799.83,107.51,0.136,29.98,2.0009,0.0015,0.00834,143.96,32.01,1.7685
2020-03-13 00:00:00+00:00,5586.02,134.04,0.1587,37.54,2.4008,0.001743,0.01027,177.68,36.35,2.1142
2020-03-14 00:00:00+00:00,5181.63,122.8,0.1459,34.49,2.1418,0.001666,0.00969,167.47,35.9,1.9573
2020-03-15 00:00:00+00:00,5360.46,123.79,0.1531,36.4,2.1036,0.001691,0.01029,178.21,38.11,2.0462
